Location,Created Date,X Coordinate,Y Coordinate
3648 N ST LOUIS AVE ,09-20-2017,1152408,1924034
3642 N ST LOUIS AVE ,09-20-2017,1152409,1923994
3616 N ST LOUIS AVE ,09-20-2017,1152414,1923819
3604 N ST LOUIS AVE ,09-20-2017,1152416,1923738
3815 N SPAULDING AVE ,09-20-2017,1153711,1925177
3807 N SPAULDING AVE ,09-20-2017,1153712,1925123
3754 N SPAULDING AVE ,09-20-2017,1153721,1924774
3744 N SPAULDING AVE ,09-20-2017,1153723,1924707
3740 N SPAULDING AVE ,09-20-2017,1153723,1924680
3732 N SPAULDING AVE ,09-20-2017,1153725,1924626
3707 N SPAULDING AVE ,09-20-2017,1153729,1924458
3706 N SPAULDING AVE ,09-20-2017,1153729,1924452
3701 N SPAULDING AVE ,09-20-2017,1153730,1924418
3632 N SAWYER AVE ,09-20-2017,1154075,1924007
3701 N SAWYER AVE ,09-20-2017,1154064,1924426
3721 N SAWYER AVE ,09-20-2017,1154060,1924561
3730 N SAWYER AVE ,09-20-2017,1154058,1924621
5921 S WASHTENAW AVE ,09-20-2017,1159389,1865285
5932 S WASHTENAW AVE ,09-20-2017,1159391,1865211
6001 S WASHTENAW AVE ,09-20-2017,1159404,1864755
6001 S WASHTENAW AVE ,09-20-2017,1159404,1864755
6000 S WASHTENAW AVE ,09-20-2017,1159403,1864762
6052 S WASHTENAW AVE ,09-20-2017,1159413,1864412
6058 S WASHTENAW AVE ,09-20-2017,1159414,1864372
3258 W 64TH PL ,09-20-2017,1155776,1861668
3234 W 64TH PL ,09-20-2017,1155935,1861673
3210 W 64TH PL ,09-20-2017,1156095,1861677
3205 W 64TH PL ,09-20-2017,1156129,1861678
3512 W 64TH PL ,09-20-2017,1154102,1861620
3454 W 64TH PL ,09-20-2017,1154479,1861631
3447 W 64TH PL ,09-20-2017,1154526,1861633
3415 W 64TH PL ,09-20-2017,1154739,1861639
3357 W 64TH PL ,09-20-2017,1155121,1861650
3337 W 64TH PL ,09-20-2017,1155255,1861653
3326 W 64TH PL ,09-20-2017,1155329,1861655
3314 W 64TH PL ,09-20-2017,1155409,1861657
6050 N CALIFORNIA AVE ,09-20-2017,1156587,1939745
6049 N FRANCISCO AVE ,09-20-2017,1155918,1940049
2803 W ROSEMONT AVE ,09-20-2017,1156493,1941685
3803 W ROSEMONT AVE ,09-20-2017,1149863,1941535
2803 W ROSEMONT AVE ,09-20-2017,1156493,1941685
6201 N ALBANY AVE ,09-20-2017,1154566,1940986
6227 N ALBANY AVE ,09-20-2017,1154561,1941158
6319 N ALBANY AVE ,09-20-2017,1154540,1941756
6321 N ALBANY AVE ,09-20-2017,1154539,1941769
6253 N TROY ST ,09-20-2017,1154225,1941321
6217 N KEDZIE AVE ,09-20-2017,1153900,1941078
6221 N KEDZIE AVE ,09-20-2017,1153899,1941104
6223 N KEDZIE AVE ,09-20-2017,1153899,1941117
6225 N KEDZIE AVE ,09-20-2017,1153898,1941130
6229 N KEDZIE AVE ,09-20-2017,1153897,1941156
6231 N KEDZIE AVE ,09-20-2017,1153897,1941169
6243 N KEDZIE AVE ,09-20-2017,1153894,1941248
6249 N KEDZIE AVE ,09-20-2017,1153893,1941287
6251 N KEDZIE AVE ,09-20-2017,1153893,1941300
6305 N KEDZIE AVE ,09-20-2017,1153882,1941646
6305 N KEDZIE AVE ,09-20-2017,1153882,1941646
6311 N KEDZIE AVE ,09-20-2017,1153881,1941685
6315 N KEDZIE AVE ,09-20-2017,1153880,1941711
4842 N CLAREMONT AVE ,09-20-2017,1159822,1932102
4909 N CLAREMONT AVE ,09-20-2017,1159806,1932541
4913 N CLAREMONT AVE ,09-20-2017,1159805,1932568
4917 N CLAREMONT AVE ,09-20-2017,1159804,1932595
4920 N CLAREMONT AVE ,09-20-2017,1159804,1932615
4939 N CLAREMONT AVE ,09-20-2017,1159799,1932743
4941 N CLAREMONT AVE ,09-20-2017,1159799,1932756
5036 N CLAREMONT AVE ,09-20-2017,1159774,1933476
5109 N CLAREMONT AVE ,09-20-2017,1159760,1933886
5118 N CLAREMONT AVE ,09-20-2017,1159757,1933972
5020 N DAMEN AVE ,09-20-2017,1162097,1933425
5018 N DAMEN AVE ,09-20-2017,1162097,1933403
5006 N DAMEN AVE ,09-20-2017,1162101,1933275
4928 N DAMEN AVE ,09-20-2017,1162118,1932734
4856 N DAMEN AVE ,09-20-2017,1162132,1932258
4854 N DAMEN AVE ,09-20-2017,1162132,1932245
4844 N DAMEN AVE ,09-20-2017,1162134,1932178
4842 N DAMEN AVE ,09-20-2017,1162135,1932165
2323 W FOSTER AVE ,09-20-2017,1159808,1934474
2145 W FOSTER AVE ,09-20-2017,1161098,1934509
2135 W FOSTER AVE ,09-20-2017,1161165,1934510
2127 W FOSTER AVE ,09-20-2017,1161218,1934512
2055 W FOSTER AVE ,09-20-2017,1161695,1934525
2039 W FOSTER AVE ,09-20-2017,1161802,1934528
2085 W FOSTER AVE ,09-20-2017,1161494,1934519
2015 W FOSTER AVE ,09-20-2017,1161963,1934532
2013 W FOSTER AVE ,09-20-2017,1161976,1934533
2009 W FOSTER AVE ,09-20-2017,1162003,1934533
10601 S HOYNE AVE ,09-20-2017,1164246,1834320
10606 S HOYNE AVE ,09-20-2017,1164247,1834286
10616 S HOYNE AVE ,09-20-2017,1164249,1834218
10625 S HOYNE AVE ,09-20-2017,1164250,1834156
10655 S HOYNE AVE ,09-20-2017,1164256,1833953
10614 S OAKLEY AVE ,09-20-2017,1162937,1834194
10600 S OAKLEY AVE ,09-20-2017,1162934,1834290
10600 S OAKLEY AVE ,09-20-2017,1162934,1834290
10557 S OAKLEY AVE ,09-20-2017,1162925,1834572
10512 S OAKLEY AVE ,09-20-2017,1162915,1834875
10426 S OAKLEY AVE ,09-20-2017,1162894,1835445
10423 S OAKLEY AVE ,09-20-2017,1162893,1835466
10400 S OAKLEY AVE ,09-20-2017,1162887,1835620
3734 N SAWYER AVE ,09-21-2017,1154057,1924648
3735 N SAWYER AVE ,09-21-2017,1154057,1924655
3741 N SAWYER AVE ,09-21-2017,1154056,1924695
3742 N SAWYER AVE ,09-21-2017,1154056,1924702
2759 N SAWYER AVE ,09-21-2017,1154200,1918248
3811 N SAWYER AVE ,09-21-2017,1154043,1925159
3825 N SAWYER AVE ,09-21-2017,1154041,1925252
3841 N SAWYER AVE ,09-21-2017,1154038,1925360
3648 N KEDZIE AVE ,09-21-2017,1154406,1924085
3646 N KEDZIE AVE ,09-21-2017,1154406,1924071
3628 N KEDZIE AVE ,09-21-2017,1154409,1923951
3850 N KEDZIE AVE ,09-21-2017,1154379,1925093
3235 W GRACE ST ,09-21-2017,1154021,1925084
3253 W GRACE ST ,09-21-2017,1153935,1925082
3335 W GRACE ST ,09-21-2017,1153357,1925068
3353 W GRACE ST ,09-21-2017,1153270,1925065
3355 W GRACE ST ,09-21-2017,1153261,1925065
3502 W GRACE ST ,09-21-2017,1152358,1925041
3301 W 64TH PL ,09-21-2017,1155496,1861659
3357 W 63RD PL ,09-21-2017,1155105,1862311
3332 W 63RD PL ,09-21-2017,1155272,1862316
3425 W 63RD PL ,09-21-2017,1154657,1862298
3433 W 63RD PL ,09-21-2017,1154604,1862296
3410 W 63RD PL ,09-21-2017,1154757,1862301
3454 W 63RD PL ,09-21-2017,1154463,1862292
3501 W 63RD PL ,09-21-2017,1154157,1862283
3501 W 63RD PL ,09-21-2017,1154157,1862283
3550 W 63RD PL ,09-21-2017,1154163,1862283
3554 W 63RD PL ,09-21-2017,1153819,1862273
3548 W 64TH ST ,09-21-2017,1153674,1861939
3501 W 64TH ST ,09-21-2017,1154161,1861953
3457 W 64TH ST ,09-21-2017,1154451,1861962
3359 W 64TH ST ,09-21-2017,1155123,1861981
3339 W 64TH ST ,09-21-2017,1155249,1861985
3329 W 64TH ST ,09-21-2017,1155312,1861987
3314 W 64TH ST ,09-21-2017,1155406,1861990
3306 W 64TH ST ,09-21-2017,1155456,1861991
10540 S OAKLEY AVE ,09-21-2017,1162921,1834687
10450 S HOYNE AVE ,09-21-2017,1164206,1835660
10640 S LEAVITT ST ,09-21-2017,1163597,1834037
10639 S LEAVITT ST ,09-21-2017,1163596,1834044
10630 S LEAVITT ST ,09-21-2017,1163595,1834105
10610 S LEAVITT ST ,09-21-2017,1163591,1834242
10601 S LEAVITT ST ,09-21-2017,1163589,1834303
10444 S LEAVITT ST ,09-21-2017,1163556,1835344
8837 S CONSTANCE AVE ,09-21-2017,1190056,1846744
8833 S CORNELL AVE ,09-21-2017,1188780,1846745
8840 S CORNELL AVE ,09-21-2017,1188781,1846700
8906 S CORNELL AVE ,09-21-2017,1188792,1846279
8961 S CORNELL AVE ,09-21-2017,1188801,1845895
8961 S CORNELL AVE ,09-21-2017,1188801,1845895
8701 S CREGIER AVE ,09-21-2017,1189701,1847637
8900 S CREGIER AVE ,09-21-2017,1189736,1846318
8926 S STONY ISLAND AVE ,09-21-2017,1188472,1846132
8936 S CREGIER AVE ,09-21-2017,1189742,1846077
6124 N RICHMOND ST ,09-21-2017,1155572,1940520
6118 N RICHMOND ST ,09-21-2017,1155574,1940481
6114 N RICHMOND ST ,09-21-2017,1155574,1940455
6114 N RICHMOND ST ,09-21-2017,1155574,1940455
6111 N RICHMOND ST ,09-21-2017,1155575,1940435
6050 N RICHMOND ST ,09-21-2017,1155598,1939731
6039 N RICHMOND ST ,09-21-2017,1155590,1939980
6038 N RICHMOND ST ,09-21-2017,1155590,1939973
6029 N RICHMOND ST ,09-21-2017,1155592,1939916
6025 N RICHMOND ST ,09-21-2017,1155593,1939890
6015 N RICHMOND ST ,09-21-2017,1155595,1939827
6014 N RICHMOND ST ,09-21-2017,1155595,1939820
6093 N TROY ST ,09-21-2017,1154243,1940598
6089 N TROY ST ,09-21-2017,1154239,1940557
6062 N TROY ST ,09-21-2017,1154178,1939903
6319 N KEDZIE AVE ,09-21-2017,1153880,1941737
6319 N KEDZIE AVE ,09-21-2017,1153880,1941737
6331 N KEDZIE AVE ,09-21-2017,1153877,1941815
6326 N MOZART ST ,09-21-2017,1156189,1941848
6329 N MOZART ST ,09-21-2017,1156188,1941868
4457 N HAMILTON AVE ,09-21-2017,1161327,1929657
4455 N HAMLIN AVE ,09-21-2017,1150254,1929417
4955 N HAMLIN AVE ,09-21-2017,1150162,1932660
4957 N HAMILTON AVE ,09-21-2017,1161110,1932901
4951 N HAMILTON AVE ,09-21-2017,1161112,1932861
4949 N HAMILTON AVE ,09-21-2017,1161112,1932847
4940 N HAMILTON AVE ,09-21-2017,1161114,1932787
4936 N HAMILTON AVE ,09-21-2017,1161115,1932760
4919 N HAMILTON AVE ,09-21-2017,1161119,1932646
4918 N HAMILTON AVE ,09-21-2017,1161119,1932640
4902 N HAMILTON AVE ,09-21-2017,1161123,1932532
4855 N HAMILTON AVE ,09-21-2017,1161130,1932266
4854 N HAMILTON AVE ,09-21-2017,1161130,1932260
4845 N HAMILTON AVE ,09-21-2017,1161132,1932208
4843 N HAMILTON AVE ,09-21-2017,1161132,1932197
10601 S LEAVITT ST ,09-22-2017,1163589,1834303
10554 S LEAVITT ST ,09-22-2017,1163580,1834613
10449 S LEAVITT ST ,09-22-2017,1163558,1835311
10427 S LEAVITT ST ,09-22-2017,1163553,1835458
10421 S LEAVITT ST ,09-22-2017,1163551,1835498
10339 S LEAVITT ST ,09-22-2017,1163534,1836043
10335 S LEAVITT ST ,09-22-2017,1163533,1836070
10335 S LEAVITT ST ,09-22-2017,1163533,1836070
10320 S LEAVITT ST ,09-22-2017,1163530,1836172
10316 S LEAVITT ST ,09-22-2017,1163529,1836199
2310 W 103RD ST ,09-22-2017,1162766,1836280
2311 W 103RD ST ,09-22-2017,1162865,1836284
2305 W 103RD ST ,09-22-2017,1162816,1836282
9001 S CREGIER AVE ,09-20-2017,1189753,1845648
9003 S CREGIER AVE ,09-20-2017,1189753,1845635
9007 S CREGIER AVE ,09-20-2017,1189754,1845608
9011 S CREGIER AVE ,09-20-2017,1189755,1845581
9037 S CREGIER AVE ,09-20-2017,1189760,1845407
9047 S CREGIER AVE ,09-20-2017,1189761,1845340
9054 S CREGIER AVE ,09-20-2017,1189762,1845293
9059 S CREGIER AVE ,09-20-2017,1189763,1845259
9045 S EAST END AVE ,09-20-2017,1189131,1845337
8945 S EUCLID AVE ,09-20-2017,1190738,1846044
9057 S RIDGELAND AVE ,09-20-2017,1189448,1845265
9057 S RIDGELAND AVE ,09-20-2017,1189448,1845265
3504 W GRACE ST ,09-22-2017,1152335,1925041
3506 W GRACE ST ,09-22-2017,1152312,1925040
3538 W GRACE ST ,09-22-2017,1152048,1925034
3539 W GRACE ST ,09-22-2017,1151948,1925031
3539 W GRACE ST ,09-22-2017,1151948,1925031
3655 N KIMBALL AVE ,09-22-2017,1153073,1924099
3657 N KIMBALL AVE ,09-22-2017,1153073,1924113
3701 N KIMBALL AVE ,09-22-2017,1153064,1924406
3705 N KIMBALL AVE ,09-22-2017,1153063,1924452
3707 N KIMBALL AVE ,09-22-2017,1153062,1924475
3420 W WAVELAND AVE ,09-22-2017,1152835,1924389
3422 W WAVELAND AVE ,09-22-2017,1152812,1924389
3424 W WAVELAND AVE ,09-22-2017,1152789,1924388
3747 N KIMBALL AVE ,09-22-2017,1153054,1924813
3302 W 64TH ST ,09-22-2017,1155481,1861992
3249 W 64TH ST ,09-22-2017,1155827,1862002
3241 W 64TH PL ,09-22-2017,1155889,1861671
3229 W 64TH ST ,09-22-2017,1155960,1862006
3217 W 64TH ST ,09-22-2017,1156040,1862008
3215 W 43RD ST ,09-22-2017,1155733,1875957
3232 W 65TH PL ,09-22-2017,1155965,1861013
3256 W 65TH PL ,09-22-2017,1155805,1861008
3448 W 65TH PL ,09-22-2017,1154536,1860971
3452 W 65TH PL ,09-22-2017,1154509,1860971
3458 W 65TH PL ,09-22-2017,1154469,1860969
3540 W 65TH PL ,09-22-2017,1153940,1860955
3219 W 65TH PL ,09-22-2017,1156052,1861015
3300 W 65TH ST ,09-22-2017,1155512,1861330
3412 W 65TH ST ,09-22-2017,1154768,1861308
3431 W 65TH ST ,09-22-2017,1154641,1861305
3529 W 65TH ST ,09-22-2017,1153887,1861283
3314 W 66TH PL ,09-22-2017,1155441,1860338
3356 W 66TH PL ,09-22-2017,1155161,1860330
3515 W 66TH PL ,09-22-2017,1154116,1860300
3545 W 66TH PL ,09-22-2017,1153925,1860294
3518 W 66TH PL ,09-22-2017,1154097,1860299
6310 N MOZART ST ,09-22-2017,1156193,1941743
6306 N MOZART ST ,09-22-2017,1156194,1941717
6091 N WHIPPLE ST ,09-22-2017,1154909,1940595
6090 N WHIPPLE ST ,09-22-2017,1154909,1940585
6090 N WHIPPLE ST ,09-22-2017,1154909,1940585
6081 N WHIPPLE ST ,09-22-2017,1154912,1940498
6057 N WHIPPLE ST ,09-22-2017,1154920,1940268
6053 N WHIPPLE ST ,09-22-2017,1154921,1940230
6049 N WHIPPLE ST ,09-22-2017,1154922,1940191
6043 N WHIPPLE ST ,09-22-2017,1154924,1940133
6042 N WHIPPLE ST ,09-22-2017,1154925,1940124
6038 N WHIPPLE ST ,09-22-2017,1154926,1940085
6035 N WHIPPLE ST ,09-22-2017,1154927,1940057
6025 N WHIPPLE ST ,09-22-2017,1154930,1939961
6111 N LEMONT AVE ,09-22-2017,1143674,1940097
6115 N LEMONT AVE ,09-22-2017,1143696,1940129
6117 N LEMONT AVE ,09-22-2017,1143707,1940145
4831 N HAMILTON AVE ,09-22-2017,1161134,1932127
4827 N HAMILTON AVE ,09-22-2017,1161135,1932104
4824 N HAMILTON AVE ,09-22-2017,1161135,1932087
4821 N HAMILTON AVE ,09-22-2017,1161136,1932070
4818 N HAMILTON AVE ,09-22-2017,1161136,1932053
4814 N HAMILTON AVE ,09-22-2017,1161137,1932030
4801 N HAMILTON AVE ,09-22-2017,1161142,1931870
4818 N HOYNE AVE ,09-22-2017,1161479,1931986
4821 N HOYNE AVE ,09-22-2017,1161479,1932006
4824 N HOYNE AVE ,09-22-2017,1161478,1932026
4830 N HOYNE AVE ,09-22-2017,1161477,1932066
4813 N HOYNE AVE ,09-22-2017,1161480,1931953
4814 N HOYNE AVE ,09-22-2017,1161480,1931960
4817 N HOYNE AVE ,09-22-2017,1161479,1931980
4849 N HOYNE AVE ,09-22-2017,1161473,1932193
3533 W 66TH ST ,09-25-2017,1153861,1860621
6448 S KEDZIE AVE ,09-25-2017,1156164,1861597
3531 W 66TH ST ,09-25-2017,1153882,1860622
3407 W 66TH ST ,09-25-2017,1154818,1860649
3401 W 66TH ST ,09-25-2017,1154858,1860651
3315 W 66TH ST ,09-25-2017,1155428,1860667
3305 W 66TH ST ,09-25-2017,1155495,1860668
6552 S SPAULDING AVE ,09-25-2017,1155521,1860901
3428 W MARQUETTE RD ,09-25-2017,1154695,1859976
3508 W MARQUETTE RD ,09-25-2017,1154137,1859960
3520 W MARQUETTE RD ,09-25-2017,1154013,1859957
2552 W MARQUETTE RD ,09-25-2017,1160429,1860138
6409 S SPAULDING AVE ,09-25-2017,1155496,1861896
6409 S SPAULDING AVE ,09-25-2017,1155496,1861896
6448 S KEDZIE AVE ,09-25-2017,1156164,1861597
6517 S KEDZIE AVE ,09-25-2017,1156175,1861168
6522 S KEDZIE AVE ,09-25-2017,1156176,1861114
3000 W 71ST ST ,09-25-2017,1157599,1857399
3000 W 71ST ST ,09-25-2017,1157599,1857399
3020 W 71ST ST ,09-25-2017,1157384,1857393
3022 W 71ST ST ,09-25-2017,1157362,1857392
3024 W 71ST ST ,09-25-2017,1157341,1857391
10416 S HAMILTON AVE ,09-25-2017,1163883,1835542
10449 S HAMILTON AVE ,09-25-2017,1163889,1835321
10500 S HAMILTON AVE ,09-25-2017,1163899,1834986
10500 S HAMILTON AVE ,09-25-2017,1163899,1834986
10506 S HAMILTON AVE ,09-25-2017,1163900,1834946
10531 S HAMILTON AVE ,09-25-2017,1163904,1834778
10535 S HAMILTON AVE ,09-25-2017,1163905,1834751
10543 S HAMILTON AVE ,09-25-2017,1163907,1834697
10628 S HAMILTON AVE ,09-25-2017,1163922,1834129
10632 S HAMILTON AVE ,09-25-2017,1163923,1834102
10633 S HAMILTON AVE ,09-25-2017,1163923,1834095
10641 S HAMILTON AVE ,09-25-2017,1163925,1834041
3813 N KIMBALL AVE ,09-05-2017,1153046,1925147
3848 N KIMBALL AVE ,09-05-2017,1153041,1925381
3849 N KIMBALL AVE ,09-05-2017,1153041,1925388
3922 N KIMBALL AVE ,09-05-2017,1153028,1925870
1618 W ALTGELD ST ,09-05-2017,1165054,1916672
1712 W ALTGELD ST ,09-05-2017,1164686,1916752
1718 W ALTGELD ST ,09-05-2017,1164641,1916794
1745 W ALTGELD ST ,09-05-2017,1164441,1916984
2708 N ASHLAND AVE ,09-05-2017,1165199,1918074
2660 N ASHLAND AVE ,09-05-2017,1165210,1917753
2650 N ASHLAND AVE ,09-05-2017,1165224,1917338
2650 N ASHLAND AVE ,09-05-2017,1165224,1917338
2432 N MARSHFIELD AVE ,09-05-2017,1164841,1916316
2436 N MARSHFIELD AVE ,09-05-2017,1164845,1916337
2533 N MARSHFIELD AVE ,09-05-2017,1164907,1916889
6243 N LEADER AVE ,09-25-2017,1142190,1940820
6380 N LEGETT AVE ,09-25-2017,1142496,1941962
6345 N LEGETT AVE ,09-25-2017,1142349,1941720
6330 N LEGETT AVE ,09-25-2017,1142267,1941586
6301 N LEGETT AVE ,09-25-2017,1142108,1941326
6301 N LEGETT AVE ,09-25-2017,1142108,1941326
6201 N LEGETT AVE ,09-25-2017,1141765,1940760
6157 N LEGETT AVE ,09-25-2017,1141612,1940511
6157 N LEGETT AVE ,09-25-2017,1141612,1940511
6100 N CALDWELL AVE ,09-25-2017,1141410,1940182
6024 N LEGETT AVE ,09-25-2017,1141219,1939879
6024 N LEGETT AVE ,09-25-2017,1141219,1939879
6015 N LEGETT AVE ,09-25-2017,1141161,1939786
6017 N LOUISE AVE ,09-25-2017,1141031,1939651
6000 N LEADER AVE ,09-25-2017,1141356,1939454
6025 N LEADER AVE ,09-25-2017,1141441,1939594
6024 N LEADER AVE ,09-25-2017,1141438,1939588
4903 N HOYNE AVE ,09-25-2017,1161462,1932548
4915 N HOYNE AVE ,09-25-2017,1161460,1932628
4935 N HOYNE AVE ,09-25-2017,1161456,1932762
4949 N HOYNE AVE ,09-25-2017,1161453,1932856
4936 N HOYNE AVE ,09-25-2017,1161456,1932769
4959 N HOYNE AVE ,09-25-2017,1161451,1932923
2150 W LAWRENCE AVE ,09-25-2017,1161146,1931856
2200 W LAWRENCE AVE ,09-25-2017,1160823,1931848
4817 N LEAVITT ST ,09-25-2017,1160819,1931961
4825 N LEAVITT ST ,09-25-2017,1160817,1932015
4825 N LEAVITT ST ,09-25-2017,1160817,1932015
4831 N LEAVITT ST ,09-25-2017,1160816,1932055
5015 N LEAVITT ST ,09-25-2017,1160774,1933337
4834 N LEAVITT ST ,09-25-2017,1160815,1932075
4839 N LEAVITT ST ,09-25-2017,1160814,1932109
4853 N LEAVITT ST ,09-25-2017,1160811,1932202
4925 N LEAVITT ST ,09-25-2017,1160796,1932678
2601 N MARSHFIELD AVE ,09-26-2017,1164893,1917336
2620 N MARSHFIELD AVE ,09-26-2017,1164888,1917467
2723 N MARSHFIELD AVE ,09-26-2017,1164865,1918161
2632 N PAULINA ST ,09-26-2017,1164556,1917506
2728 N PAULINA ST ,09-26-2017,1164532,1918240
2719 N PAULINA ST ,09-26-2017,1164534,1918176
1717 W WRIGHTWOOD AVE ,09-26-2017,1164382,1917317
1760 W WRIGHTWOOD AVE ,09-26-2017,1164091,1917309
1760 W WRIGHTWOOD AVE ,09-26-2017,1164091,1917309
1760 W WRIGHTWOOD AVE ,09-26-2017,1164091,1917309
1780 W WRIGHTWOOD AVE ,09-26-2017,1163999,1917307
10655 S HAMILTON AVE ,09-26-2017,1163928,1833945
10641 S CLAREMONT AVE ,09-26-2017,1162613,1834000
10612 S CLAREMONT AVE ,09-26-2017,1162607,1834198
10533 S CLAREMONT AVE ,09-26-2017,1162590,1834723
10526 S CLAREMONT AVE ,09-26-2017,1162588,1834770
10526 S CLAREMONT AVE ,09-26-2017,1162588,1834770
10521 S CLAREMONT AVE ,09-26-2017,1162587,1834804
10504 S CLAREMONT AVE ,09-26-2017,1162584,1834918
10507 S CLAREMONT AVE ,09-26-2017,1162584,1834898
10459 S CLAREMONT AVE ,09-26-2017,1162572,1835213
10527 S CLAREMONT AVE ,09-26-2017,1162589,1834764
10527 S CLAREMONT AVE ,09-26-2017,1162589,1834764
8855 S STONY ISLAND AVE ,09-26-2017,1188343,1846575
8833 S STONY ISLAND AVE ,09-26-2017,1188339,1846723
8718 S JEFFERY BLVD ,09-26-2017,1191029,1847564
8720 S JEFFERY BLVD ,09-26-2017,1191029,1847550
8726 S JEFFERY BLVD ,09-26-2017,1191030,1847510
8730 S JEFFERY BLVD ,09-26-2017,1191031,1847483
8738 S JEFFERY BLVD ,09-26-2017,1191032,1847429
8744 S JEFFERY BLVD ,09-26-2017,1191033,1847389
8754 S JEFFERY BLVD ,09-26-2017,1191035,1847322
8854 S JEFFERY BLVD ,09-26-2017,1191053,1846658
8936 S JEFFERY BLVD ,09-26-2017,1191068,1846114
9024 S JEFFERY BLVD ,09-26-2017,1191084,1845530
9024 S JEFFERY BLVD ,09-26-2017,1191084,1845530
9028 S JEFFERY BLVD ,09-26-2017,1191085,1845503
9034 S JEFFERY BLVD ,09-26-2017,1191086,1845463
9042 S JEFFERY BLVD ,09-26-2017,1191088,1845409
6386 N HIAWATHA AVE ,09-26-2017,1140963,1942023
6343 N LE MAI AVE ,09-26-2017,1140870,1941834
6338 N LE MAI AVE ,09-26-2017,1140842,1941789
6336 N LE MAI AVE ,09-26-2017,1140831,1941771
6328 N LE MAI AVE ,09-26-2017,1140787,1941700
6311 N LE MAI AVE ,09-26-2017,1140694,1941548
6359 N LE MAI AVE ,09-26-2017,1140957,1941977
6325 N HIAWATHA AVE ,09-26-2017,1141540,1941663
6118 N LENOX AVE ,09-26-2017,1141195,1940459
6132 N LENOX AVE ,09-26-2017,1141244,1940540
6140 N LENOX AVE ,09-26-2017,1141272,1940586
6157 N LENOX AVE ,09-26-2017,1141332,1940685
6157 N LENOX AVE ,09-26-2017,1141332,1940685
6386 N LEONA AVE ,09-26-2017,1141792,1942098
6284 N LEONA AVE ,09-26-2017,1141435,1941492
6278 N LEONA AVE ,09-26-2017,1141393,1941423
6252 N LEONA AVE ,09-26-2017,1141211,1941125
4925 N LEAVITT ST ,09-26-2017,1160796,1932678
4952 N LEAVITT ST ,09-26-2017,1160789,1932859
5007 N LEAVITT ST ,09-26-2017,1160776,1933250
5009 N LEAVITT ST ,09-26-2017,1160776,1933272
5010 N LEAVITT ST ,09-26-2017,1160775,1933282
5013 N LEAVITT ST ,09-26-2017,1160774,1933315
5104 N LEAVITT ST ,09-26-2017,1160752,1934003
5109 N LEAVITT ST ,09-26-2017,1160751,1934027
5111 N LEAVITT ST ,09-26-2017,1160751,1934037
5115 N LEAVITT ST ,09-26-2017,1160750,1934056
5117 N LEAVITT ST ,09-26-2017,1160750,1934066
5121 N LEAVITT ST ,09-26-2017,1160749,1934086
5122 N LEAVITT ST ,09-26-2017,1160749,1934091
5123 N LEAVITT ST ,09-26-2017,1160749,1934096
5125 N LEAVITT ST ,09-26-2017,1160748,1934105
5155 N OAKLEY AVE ,09-26-2017,1160079,1934241
5137 N OAKLEY AVE ,09-26-2017,1160083,1934143
5116 N OAKLEY AVE ,09-26-2017,1160095,1933775
5014 N OAKLEY AVE ,09-26-2017,1160116,1933155
1783 W WRIGHTWOOD AVE ,09-27-2017,1163986,1917307
1784 W WRIGHTWOOD AVE ,09-27-2017,1163981,1917306
645 W BARRY AVE ,09-27-2017,1171391,1920707
625 W BARRY AVE ,09-27-2017,1171534,1920710
528 W BARRY AVE ,09-27-2017,1172191,1920640
525 W BARRY AVE ,09-27-2017,1172211,1920640
515 W BARRY AVE ,09-27-2017,1172278,1920643
514 W BARRY AVE ,09-27-2017,1172285,1920643
426 W BARRY AVE ,09-27-2017,1172863,1920658
420 W BARRY AVE ,09-27-2017,1172903,1920659
430 W BARRY AVE ,09-27-2017,1172837,1920658
439 W BELMONT AVE ,09-27-2017,1172566,1921520
649 W BELMONT AVE ,09-27-2017,1171359,1921487
645 W BELMONT AVE ,09-27-2017,1171386,1921488
641 W BELMONT AVE ,09-27-2017,1171413,1921489
3116 N ORCHARD ST ,09-27-2017,1171041,1920994
3120 N ORCHARD ST ,09-27-2017,1171040,1921017
3124 N ORCHARD ST ,09-27-2017,1171039,1921041
6235 N LENOX AVE ,09-27-2017,1141601,1941127
6227 N LENOX AVE ,09-27-2017,1141573,1941081
6350 N LENOX AVE ,09-27-2017,1142095,1941938
6300 N LENOX AVE ,09-27-2017,1141823,1941490
6310 N LEROY AVE ,09-27-2017,1140950,1941333
6328 N LEROY AVE ,09-27-2017,1141012,1941435
6333 N LEROY AVE ,09-27-2017,1141030,1941463
6276 N CICERO AVE ,09-27-2017,1143272,1941317
6246 N CICERO AVE ,09-27-2017,1143274,1941032
6242 N CICERO AVE ,09-27-2017,1143275,1940994
4819 W ROSEMONT AVE ,09-27-2017,1143020,1941535
6331 N LA CROSSE AVE ,09-27-2017,1142941,1941680
6201 N LA CROSSE AVE ,09-27-2017,1142945,1940819
6217 N LA CROSSE AVE ,09-27-2017,1142944,1940936
6246 N LA CROSSE AVE ,09-27-2017,1142943,1941147
6234 N LA CROSSE AVE ,09-27-2017,1142943,1941060
